what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337013535142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337013537905
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337013539169
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1337013548748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337013548971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337013556528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337013561032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013562888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013562900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013562920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013571444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337013581020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013582019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013584233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013584617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013584635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013584647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013599418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337013601250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337013603271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337013610664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337013634027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337013646705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337013651859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013652956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013652968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337013652988
