what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690230532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690230624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690231666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336690236657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690237899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690239026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690239333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690239348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690239357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690247504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336690260544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336690261171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336690271774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336690272283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690276796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690277761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690278046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690278062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690278071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690298850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690303953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690304923
