what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018946135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018946847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018947049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018947827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018948898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018960385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018961319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018961646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018961663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018961679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018975332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018977520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018982259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337018982589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019009033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019009887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019010097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019012774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019014103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019014133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019016278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019016290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019016333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019017509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019017522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019017538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019025804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019034346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019035410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019035718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019035739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019035749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019058830
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1337019065537
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337019079016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019083103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019083871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019084198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019084218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019084225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019098713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019111923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019112834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019113167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019113183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019113206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019119961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019124211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019124966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019125275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019125293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019125303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019132313
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1337019138808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337019143560
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1337019145157
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337019147648
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1337019149203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337019149396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019164482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019165286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019165636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019165653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019165664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019166879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019176094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019218979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019220910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019221861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019222959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019349268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019351097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019351108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337019351124
