what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688238055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688238413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688238438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688238446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688250393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336688256303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336688259213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688265154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688266359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688299743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688300723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688301080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688301099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688301145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688328168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688335555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688336557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688336941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688336965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688336969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688360811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336688370319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688380843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688381870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688382215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688382235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688382243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336688395248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336688401244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336688404857
