what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665916798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665918106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665918125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665918135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665936341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665945444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665946256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665946572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665946586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665946595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665975753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336665978771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665983122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665985382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665985531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665986359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665986637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665986653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336665986660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666032021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336666040694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336666042944
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1336666045534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666047399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666048430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666048742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666048756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666048765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666075002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666088463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666089327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666089630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666089643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666089650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666112254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666122467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666123310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666123588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666123605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666123615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666133456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336666210239
