what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940630419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940630446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940630452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940639572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940643760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940644845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940645119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940645133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940645143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940684272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940687095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940743623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940889084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940896389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940898108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940909785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940909994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940910168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940910351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940910529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940910680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940910836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940911030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940911314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940929498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940936754
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336940947975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940956281
