what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999048203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999048216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999048232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999073390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999078141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999079461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999079801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999079813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999079829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999095432
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336999096894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999103706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999105010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999105298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999105312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999105320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999109507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336999114481
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336999132973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999138171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999139240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999139536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999139550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999139565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999170471
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336999172188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336999244371
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336999248651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999263640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999264034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336999267337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999272264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999273574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999273883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999273895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999273912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999285661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999298307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336999299951
