what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845808468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845808803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845808851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845808867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845814512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845822390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845823614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845823932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845823980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845823995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845830938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845840534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845841852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845842186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845842217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845842249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845846969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845852320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845853561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845853893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845853925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845853972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845865705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845871643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845872614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845872961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845873007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845873024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845883180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845886829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845886845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845886877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845893983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845906487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845908335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845908684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845908734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845908749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336845919647
