what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980822283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980822724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980822744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980822753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980836832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980862212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980863617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980863988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980864007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980864019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980871028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980896230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980897499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980897912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980897956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980897960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980914789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336980916050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980965474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336980967205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336980974856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336980976643
