what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040600151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040600167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040600185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040750072
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337040755007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337040762980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040784463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040785527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040785909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040785925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040785932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040793571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337040796943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337040826119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337041026093
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337041060558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337041061866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337041062158
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1337041070711
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337041072483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337041118085
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1337041124487
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337041128387
